Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
I Am the Beggar of the World: Landays from Contemporary Afghanistan,"Griswold, Eliza",FSG,Poetry,Apr,2014,Pashto,Afghanistan,Undirected
All Russians Love Birch Trees,"Bacon, Eva",Other Press,Fiction,Jan,2014,German,Germany,Undirected
Falling Out of Time,"Cohen, Jessica",Knopf,Fiction,Mar,2014,Hebrew,Israel,Undirected
Revolution Baby,"Anderson, Alison",Europa Editions,Fiction,May,2014,French,Quebec,Undirected
Thaw,"Meyers, Steven",New American Press,Fiction,Jan,2014,Icelandic,Iceland,Undirected
"Come, Sweet Death!","Janusch, Annie",Melville House,Fiction,July,2014,German,Germany,Undirected
Resurrection,"Janusch, Annie",Melville House,Fiction,Feb,2014,German,Germany,Undirected
Chronicles of Majnun Layla and Selected Poems,"Ghazoul, Ferial",Syracuse University Press,Poetry,Sept,2014,Arabic,Bahrain,Undirected
Taste of Apple Seeds,"Bulloch, Jamie Lee",William Morrow,Fiction,Feb,2014,German,Germany,Undirected
Iceland,"Sato, Hiroaki",New Directions,Poetry,June,2014,Japanese,Japan,Undirected
Song of Shadows,"Yu, Zhu",Restless Books,Poetry,Jan,2014,Chinese,China,Undirected
Uzupis Republic,"Fulton, Bruce",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Monastery,"Dillman, Lisa",Bellevue Literary Press,Fiction,Oct,2014,Spanish,Guatemala,Undirected
Invisible Circle,"Pugmire, John",Locked Room International,Fiction,July,2014,French,France,Undirected
Storm Still,"Chalmers, Martin",Seagull Books,Fiction,Feb,2014,German,Austria,Undirected
Before I Burn,"Bartlett, Don",Graywolf,Fiction,Jan,2014,Norwegian,Norway,Undirected
So Long Marianne,"Goldman, Helle",ECW Press,Fiction,June,2014,Norwegian,Norway,Undirected
Malice,"Smith, Alexander",Minotaur,Fiction,Oct,2014,Japanese,Japan,Undirected
Salvation of a Saint,"Smith, Alexander",Minotaur,Fiction,Sept,2014,Japanese,Japan,Undirected
Good Suicides,"McGloughlin, Laura",Crown,Fiction,June,2014,Spanish,Spain,Undirected
Letters from a Seducer,"Keene, John",Nightboat Books,Fiction,Feb,2014,Portuguese,Brazil,Undirected
With My Dog Eyes,"Morris, Adam",Melville House,Fiction,Apr,2014,Portuguese,Brazil,Undirected
Guest Cat,"Selland, Eric",New Directions,Fiction,Jan,2014,Japanese,Japan,Undirected
Killing the Second Dog,"Mirkowicz, Tomasz",New Vessel Press,Fiction,Mar,2014,Polish,Poland,Undirected
Closed for Winter,"Bruce, Anne",Dufour Editions,Fiction,Mar,2014,Norwegian,Norway,Undirected
Ludwig's Room,"Lewis, Tess",Seagull Books,Fiction,May,2014,German,Austria,Undirected
Harlequin's Millions,"Knecht, Stacey",Archipelago,Fiction,May,2014,Czech,Czech Republic,Undirected
Rambling On: An Apprentice's Guide to the Gift of the Gab,"Short, David",Karolinum Press,Fiction,Mar,2014,Czech,Czech Republic,Undirected
Boy in the Twilight,"Barr, Allan",Pantheon,Fiction,Jan,2014,Chinese,China,Undirected
Nest of Worlds,"Kandel, Michael",Restless Books,Fiction,Jan,2014,Polish,Poland,Undirected
Other Lives,"Hartman, Michelle",Interlink,Fiction,Apr,2014,Arabic,Lebanon,Undirected
Shadow of Arms,"Kyung-Ja, Chun",Seven Stories Press,Fiction,Apr,2014,Korean,South Korea,Undirected
"Beirut, Beirut","Rossetti, Chip",Bloomsbury Qatar,Fiction,Nov,2014,Arabic,Egypt,Undirected
Black Skies,"Cribb, Victoria",Picador,Fiction,Sept,2014,Icelandic,Iceland,Undirected
Strange Shores,"Cribb, Victoria",Minotaur,Fiction,Aug,2014,Icelandic,Iceland,Undirected
Hunting Gun,"Emmerich, Michael",Pushkin Press,Fiction,Sept,2014,Japanese,Japan,Undirected
Underground,"Ermakova, Carol",Restless Books,Fiction,Jan,2014,Russian,Russia,Undirected
Barbara,"Jones, W. Glyn",Dedalus Books,Fiction,Apr,2014,Danish,Faroe Islands,Undirected
Tree with No Name,"Biggins, Michael",Dalkey Archive,Fiction,Aug,2014,Slovenian,Slovenia,Undirected
Killer's Island,"Koch, Enar Henning",Stockholm Text,Fiction,Jan,2014,Swedish,Sweden,Undirected
Breath of the Rose,"Garcia, Lorenza",Gallic Books,Fiction,Nov,2014,French,France,Undirected
Divine Blood,"Garcia, Lorenza",Gallic Books,Fiction,Dec,2014,French,France,Undirected
Season of the Beast,"Garcia, Lorenza",Gallic Books,Fiction,Oct,2014,French,France,Undirected
Legs of Izolda Morgan,"Gauger, Soren",Twisted Spoon Press,Fiction,May,2014,Polish,Poland,Undirected
Devil Is a Black Dog,"Ellis, M. Henderson",New Europe,Fiction,Dec,2014,Hungarian,Hungary,Undirected
Oathbreaker,"Chace, Tara",AmazonCrossing,Fiction,Mar,2014,Danish,Denmark,Undirected
Brotherhood of Book Hunters,"Curtis, Howard",Europa Editions,Fiction,Nov,2014,French,France,Undirected
Our Happy Time,"Kim-Russell, Sora",Atria,Fiction,July,2014,Korean,South Korea,Undirected
Decoded,"Milburn, Olivia",FSG,Fiction,Mar,2014,Chinese,China,Undirected
Phoenix,"Woerner, Austin",Zephyr Press,Poetry,Apr,2014,Chinese,China,Undirected
Girl Who Saved the King of Sweden,"Wilson-Broyles, Rachel",Ecco,Fiction,Apr,2014,Swedish,Sweden,Undirected
You Disappear,"Hoekstra, Misha",Doubleday,Fiction,Jan,2014,Danish,Denmark,Undirected
Dark Angel,"Nunnally, Tiina",Stockholm Text,Fiction,June,2014,Swedish,Sweden,Undirected
Dead of Summer,"Nunnally, Tiina",Stockholm Text,Fiction,Feb,2014,Swedish,Sweden,Undirected
Twilight of the Eastern Gods,"Bellos, David",Grove,Fiction,Nov,2014,French,Albania,Undirected
Autumn Killing,"Smith, Neil",Atria,Fiction,Sept,2014,Swedish,Sweden,Undirected
Kiraze,"??, ??",Garnet Publishing,Fiction,Nov,2014,Turkish,Turkey,Undirected
Dagny,"Kiasashvili, Maya",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
October Dedications,"Klein, Lucas",Zephyr Press,Poetry,Dec,2014,Chinese,China,Undirected
F,"Janeway, Carol",Knopf,Fiction,Aug,2014,German,Germany,Undirected
Birth of a Bridge,"Moore, Jessica",Talonbooks,Fiction,Sept,2014,French,France,Undirected
Tel Aviv Noir,"Gavron, Assaf",Akashic Books,Fiction,Oct,2014,Hebrew,Israel,Undirected
Shiro Project,"Weiner, Sophie",Le French,Fiction,Nov,2014,French,France,Undirected
"One Day, Then Another","Cho, Young-Shil",White Pine,Poetry,Apr,2014,Korean,South Korea,Undirected
Scenes from the Enlightenment,"La Sure, Charles",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Air Raid,"Chalmers, Martin",Seagull Books,Fiction,Oct,2014,German,Germany,Undirected
My Struggle: Book Three,"Bartlett, Don",Archipelago,Fiction,May,2014,Norwegian,Norway,Undirected
Summer House with Swimming Pool,"Garrett, Sam",Random House,Fiction,June,2014,Dutch,Netherlands,Undirected
Youth,"Hofmann, Michael",Dalkey Archive,Fiction,Nov,2014,German,Germany,Undirected
Slaves in Their Chains,"Davies, J.M.Q.",Dufour Editions,Fiction,May,2014,Greek,Greece,Undirected
Minotaur's Head,"Stok, Danusia",Melville House,Fiction,Aug,2014,Polish,Poland,Undirected
Phantoms of Breslau,"Stok, Danusia",Melville House,Fiction,Jan,2014,Polish,Poland,Undirected
Rain Girl,"Chadeayne, Lee",AmazonCrossing,Fiction,Aug,2014,German,Austria,Undirected
Someday We'll Tell Each Other Everything,"Bulloch, Jamie",MacLehose Press,Fiction,Sept,2014,German,Germany,Undirected
Glory of Life,"Bell, Anthea",Haus,Fiction,Aug,2014,German,Germany,Undirected
I Wait for the Moon,"Friedman, Abigail",Stone Bridge Press,Poetry,Oct,2014,Japanese,Japan,Undirected
Round-Dance of Water,"Bromfield, Andrew",Dalkey Archive,Fiction,Oct,2014,Russian,Russia,Undirected
Beggar and the Hare,"McDuff, David",Simon & Schuster,Fiction,Aug,2014,Finnish,Finland,Undirected
Navidad & Matanza,"Vanderhyden, Will",Open Letter,Fiction,Apr,2014,Spanish,Chile,Undirected
Hidden Child,"Delargy, Marlaine",Pegasus,Fiction,May,2014,Swedish,Sweden,Undirected
We Are the Birds of the Coming Storm,"Ball, David",Seagull Books,Fiction,July,2014,French,Romania,Undirected
Dispute Over a Very Italian Piglet,"Goldstein, Ann",Europa Editions,Fiction,Apr,2014,Italian,Morocco,Undirected
Canyon in the Body,"Sze-Lorrain, Fiona",Zephyr Press,Poetry,Feb,2014,Chinese,China,Undirected
Life Deluxe,"Arbin Ahlander, Astri von",Knopf,Fiction,Sept,2014,Swedish,Sweden,Undirected
Call of the Kiwi,"Lovett, D.W.",AmazonCrossing,Fiction,May,2014,German,Germany,Undirected
Orphans,"Steyn, Jan",Dalkey Archive,Fiction,Oct,2014,French,France,Undirected
Diary of the Fall,"Costa, Margaret Jull",Other Press,Fiction,Aug,2014,Portuguese,Brazil,Undirected
By Night the Mountain Burns,"Soutar, Jethro",And Other Stories,Fiction,Nov,2014,Spanish,Equatorial Guinea,Undirected
Yaroslavl Stories,"Tauchen, Christopher",Glas,Fiction,Apr,2014,Russian,Russia,Undirected
Irene,"Wynne, Frank",MacLehose Press,Fiction,Dec,2014,French,France,Undirected
Works,"Steyn, Jan",Dalkey Archive,Fiction,Aug,2014,French,France,Undirected
Replay,"Bignold, Kate",Europa Editions,Fiction,June,2014,French,France,Undirected
Watcher,"Tobler, Stefan",Pegasus,Fiction,May,2014,German,Germany,Undirected
Three-Body Problem,"Liu, Ken",Tor,Fiction,Oct,2014,Chinese,China,Undirected
Stein Report,"Curtis, Howard",Hispabooks Publishing,Fiction,Mar,2014,Spanish,Spain,Undirected
Good Life Elsewhere,"Ufberg, Ross",New Vessel Press,Fiction,Feb,2014,Russian,"Moldova, Republic of",Undirected
Wandering Harlot,"Chadeayne, Lee",AmazonCrossing,Fiction,June,2014,German,Germany,Undirected
Stone Boy,"Mahoney, Nora",Grand Central,Fiction,July,2014,French,France,Undirected
Wrath of the Just,"Carmell, Pamela",AmazonCrossing,Fiction,May,2014,Spanish,Spain,Undirected
Pybrac,"Longnecker, Geoffrey",Wakefield Press,Poetry,Apr,2014,French,France,Undirected
Faces in the Crowd,"MacSweeney, Christina",Coffee House,Fiction,May,2014,Spanish,Mexico,Undirected
New Watch,"Bromfield, Andrew",HarperCollins,Fiction,Apr,2014,Russian,Russia,Undirected
Ex Cathedra,"Cheney, Glenn Alan",New London Librarium,Fiction,Mar,2014,Portuguese,Brazil,Undirected
Selected Stories,"McNeil, Rhett",Dalkey Archive,Fiction,Apr,2014,Portuguese,Brazil,Undirected
L Notebook,"Sikelianos, Eleni",Fence Books,Poetry,May,2014,French,Germany,Undirected
Asura Girl,"Snyder, Stephen",Haikasoru,Fiction,Nov,2014,Japanese,Japan,Undirected
Cemetery of Swallows,"Rendall, Steven",Europa Editions,Fiction,Apr,2014,French,France,Undirected
Game for Five,"Curtis, Howard",Europa Editions,Fiction,Apr,2014,Italian,Italy,Undirected
Three-Card Monte,"Curtis, Howard",Europa Editions,Fiction,Aug,2014,Italian,Italy,Undirected
First True Lie,"Twilley, Stephen",Random House,Fiction,Jan,2014,Italian,Italy,Undirected
Captives,"Harris, Jean",New Directions,Fiction,Dec,2014,Romanian,Romania,Undirected
Bombay Stories,"Reeck, Matt",Vintage,Fiction,Mar,2014,Urdu,Pakistan,Undirected
Withering World,"Ridland, John",Alma,Poetry,Apr,2014,Hungarian,Hungary,Undirected
Adam Buenosayres,"Cheadle, Norman",McGill-Queen's University Press,Fiction,Apr,2014,Spanish,Argentina,Undirected
Long Shadow,"Smith, Neil",Atria,Fiction,Apr,2014,Swedish,Sweden,Undirected
Hotelles,"Pernsteiner, Alexis",HarperCollins,Fiction,Apr,2014,French,France,Undirected
Castle of Whispers,"Curtis, Howard",Europa Editions,Fiction,Feb,2014,French,France,Undirected
Sleepworker,"Stancil, Joseph Patrick",Coach House Books,Fiction,Nov,2014,French,France,Undirected
Triangle,"Karashima, David",Dalkey Archive,Fiction,May,2014,Japanese,Japan,Undirected
Limbo,"Jewiss, Virginia",FSG,Fiction,Nov,2014,Italian,Italy,Undirected
Wallless Space,"Foust, Graham",Wave Books,Poetry,Sept,2014,German,Germany,Undirected
Rain of the Future,"Zelman-Doring, A.S.",Action Books,Poetry,Feb,2014,Spanish,Mexico,Undirected
Last Words from Montmartre,"Heinrich, Ari Larissa",New York Review Books,Fiction,June,2014,Chinese,Taiwan,Undirected
Why I Killed My Best Friend,"Emmerich, Karen",Open Letter,Fiction,May,2014,Greek,Greece,Undirected
Thousand Times Broken,"Conoley, Gillian",City Lights,Poetry,Sept,2014,French,France,Undirected
Winter Mythologies and Abbots,"Jefferson, Ann",Yale University Press,Fiction,Mar,2014,French,France,Undirected
Iraqi Nights,"Abu-Zeid, Kareem James",New Directions,Poetry,May,2014,Arabic,Iraq,Undirected
Thousand Forests in One Acorn,"Various, Various",Open Letter,Fiction,Sept,2014,Spanish,Various,Undirected
Confessions,"Snyder, Stephen",Mulholland Books,Fiction,Aug,2014,Japanese,Japan,Undirected
Man with the Compound Eyes,"Sterk, Darryl",Pantheon,Fiction,May,2014,Chinese,China,Undirected
Meal in Winter,"Taylor, Sam",Portobello,Fiction,Oct,2014,French,France,Undirected
Frozen Dead,"Anderson, Alison",Minotaur,Fiction,Aug,2014,French,France,Undirected
Possibility of Violence,"Hasak-Lowy, Todd",HarperCollins,Fiction,July,2014,Hebrew,Israel,Undirected
Brides of Midsummer,"Brunot, Gudrun",Minnesota Historical Society Press,Fiction,Feb,2014,Swedish,Sweden,Undirected
Crossing the Line,"Trager, Anne",Le French,Fiction,Sept,2014,French,France,Undirected
Journey to Karabakh,"Heighway, Elizabeth",Dalkey Archive,Fiction,Jan,2014,Georgian,Georgia,Undirected
Star by My Head,"Ellerstrom, Jonas",Milkweed,Poetry,Jan,2014,Swedish,Sweden,Undirected
What Was Before,"Driscoll, Kari",Seagull Books,Fiction,Oct,2014,German,Germany,Undirected
Bubble,"Smith, Neil",Atria,Fiction,Feb,2014,Swedish,Sweden,Undirected
In the City of Gold and Silver,"??, ??",Europa Editions,Fiction,Oct,2014,French,France,Undirected
This Is the Garden,"Harris, Elizabeth",Open Letter,Fiction,Jan,2014,Italian,Italy,Undirected
Our Lady of the Nile,"Mauthner, Melanie",Archipelago,Fiction,Sept,2014,French,Rwanda,Undirected
Colorless Tsukuru Tazaki and His Years of Pilgrimage,"Gabriel, Philip",Knopf,Fiction,Aug,2014,Japanese,Japan,Undirected
Gertrude,"Allen, Roger",Interlink,Fiction,Feb,2014,Arabic,Morocco,Undirected
Evil and the Mask,"??, ??",Soho Press,Fiction,June,2014,Japanese,Japan,Undirected
Last Winter We Parted,"??, ??",Soho Press,Fiction,Oct,2014,Japanese,Japan,Undirected
Land of No Rain,"Wright, Jonathan",Bloomsbury Qatar,Fiction,June,2014,Arabic,Jordan,Undirected
Herstories,"Various, Various",Glagoslav Publications,Fiction,Mar,2014,Ukrainian,Ukraine,Undirected
Self-Portrait in Green,"Stump, Jordan",Two Lines Press,Fiction,Nov,2014,French,France,Undirected
Cockroaches,"Bartlett, Don",Vintage,Fiction,Feb,2014,Norwegian,Norway,Undirected
Son,"Barslund, Charlotte",Knopf,Fiction,May,2014,Norwegian,Norway,Undirected
Natural Histories,"Lichtenstein, J.T.",Seven Stories Press,Fiction,June,2014,Spanish,Mexico,Undirected
Bad Wolf,"Murray, Steven",Minotaur,Fiction,Jan,2014,German,Germany,Undirected
Talking to Ourselves,"Caistor, Nick",FSG,Fiction,Apr,2014,Spanish,Argentina,Undirected
Light Everywhere,"Colmer, David",Seagull Books,Poetry,Feb,2014,Dutch,Netherlands,Undirected
Karate Chop,"Aitken, Martin",Graywolf,Fiction,Feb,2014,Danish,Denmark,Undirected
Shipwrecked: Contemporary Stories by Women from Iran,"Khalili, Sara",Feminist Press,Fiction,Dec,2014,Persian,"Iran, Islamic Republic of",Undirected
Disappeared,"Death, Sarah",Atria,Fiction,Mar,2014,Swedish,Sweden,Undirected
Cage on the Sea,"Murray, Giles",Bento Books,Fiction,Mar,2014,Japanese,Japan,Undirected
Butterflies in November,"FitzGibbon, Brian",Black Cat,Fiction,Dec,2014,Icelandic,Iceland,Undirected
Granma Nineteen and the Soviet's Secret,"Henighan, Stephen",Biblioasis,Fiction,June,2014,Portuguese,Angola,Undirected
Radio,"Cullen, Adam",Dalkey Archive,Fiction,Apr,2014,Estonian,Estonia,Undirected
Man Who Loved Dogs,"Kushner, Anna",FSG,Fiction,Jan,2014,Spanish,Cuba,Undirected
Florentine Emerald,"??, ??",Barcelona Books,Fiction,Mar,2014,Spanish,Spain,Undirected
Cuba in Splinters,"Gulley, Hillary",OR Books,Fiction,June,2014,Spanish,Cuba,Undirected
Cold Centre,"Derbyshire, Katy",Seagull Books,Fiction,Nov,2014,German,Germany,Undirected
Pavane for a Dead Princess,"Kim, Amber Hyun Jung",Dalkey Archive,Fiction,Oct,2014,Korean,South Korea,Undirected
Man with the Lead Stomach,"Glencross, Michael",Gallic Books,Fiction,May,2014,French,France,Undirected
Phantom of Rue Royale,"Curtis, Howard",Gallic Books,Fiction,Nov,2014,French,France,Undirected
Barcelona Shadows,"Lethem, Mara Faye",Pushkin Press,Fiction,June,2014,Catalan,Spain,Undirected
Antiquarian,"Mulligan, Joseph",Black Cat,Fiction,June,2014,Spanish,Peru,Undirected
Matiushin Case,"Bromfield, Andrew",And Other Stories,Fiction,July,2014,Russian,Russia,Undirected
Chasers of the Wind,"Huntington, Elinor",Tor,Fiction,June,2014,Russian,Russia,Undirected
Siege,"Wynne, Frank",Random House,Fiction,Nov,2014,Spanish,Spain,Undirected
"Free Falling, As If in a Dream: The Story of a Crime","Norlen, Paul",Pantheon,Fiction,Feb,2014,Swedish,Sweden,Undirected
Secret of Hoa Sen,"Weigl, Bruce",BOA Editions,Poetry,Nov,2014,Vietnamese,Viet Nam (Vietnam),Undirected
Victus: The Fall of Barcelona,"??, ??",HarperCollins,Fiction,Sept,2014,Catalan,Spain,Undirected
Aaron's Leap,"Cravens, Craig",Bellevue Literary Press,Fiction,Feb,2014,Czech,Czech Republic,Undirected
Walls of Delhi,"Grunebaum, Jason",Seven Stories Press,Fiction,May,2014,Hindi,India,Undirected
Sankya,"Parker, Jeff",DISQUIET,Fiction,Apr,2014,Russian,Russia,Undirected
Mirror of Dew,"Seyed-Gohrab, Asghar",Ilex Foundation,Poetry,June,2014,Persian,"Iran, Islamic Republic of",Undirected
Curse on Dostoevsky,"McLean, Polly",Other Press,Fiction,Mar,2014,French,Afghanistan,Undirected
Crocodiles,"Moger, Robin",Seven Stories Press,Fiction,Nov,2014,Arabic,Egypt,Undirected
Interior Landscape,"Ramanujan, A. K.",New York Review Books,Poetry,Jan,2014,Tamil,India,Undirected
Efina,"Ball, David",Seagull Books,Fiction,Feb,2014,French,Switzerland,Undirected
His Own Man,"Hastings, Kim",Other Press,Fiction,Sept,2014,Portuguese,Brazil,Undirected
Family Heirlooms,"Hahn, Daniel",Frisch & Co.,Fiction,Apr,2014,Portuguese,Brazil,Undirected
Sentimental Novel,"Brooke, D. E.",Dalkey Archive,Fiction,July,2014,French,France,Undirected
Three New York Dadas and The Blind Man,"Allen, Chris",Atlas,Fiction,Jan,2014,French,France,Undirected
Severina,"Andrews, Chris",Yale University Press,Fiction,Feb,2014,Spanish,Guatemala,Undirected
Small Indiscretion,"Wideburg, Laura",AmazonCrossing,Fiction,Feb,2014,Swedish,Sweden,Undirected
Diary of a Jewish Muslim,"Enany, Sarah",American University at Cairo,Fiction,Sept,2014,Arabic,Egypt,Undirected
Papers in the Wind,"Lethem, Mara Faye",Other Press,Fiction,May,2014,Spanish,Argentina,Undirected
Immortal Collection,"Thwaites, Lilit Zekulin",AmazonCrossing,Fiction,Apr,2014,Spanish,Spain,Undirected
La Grande,"Dolph, Steve",Open Letter,Fiction,June,2014,Spanish,Argentina,Undirected
Soy Realidad,"Taren, Michael Thomas",Dalkey Archive,Poetry,Sept,2014,Slovenian,Slovenia,Undirected
Butterfly Wings,"Cohen, Raphael",American University at Cairo,Fiction,July,2014,Arabic,Egypt,Undirected
Poetics of Wonder: Passage to Mogador,"Buchanan, Rhonda",White Pine,Poetry,July,2014,Spanish,Mexico,Undirected
Skylight,"Costa, Margaret Jull",Houghton Mifflin Harcourt,Fiction,Dec,2014,Portuguese,Portugal,Undirected
Dendera,"Hawkes, Edwin",Haikasoru,Fiction,Oct,2014,Japanese,Japan,Undirected
Signor Dido,"Pevear, Richard",Counterpoint,Fiction,Jan,2014,Italian,Italy,Undirected
Traitors to All,"Curtis, Howard",Melville House,Fiction,June,2014,Italian,Italy,Undirected
Giraffe's Neck,"Whiteside, Shaun",Bloomsbury,Fiction,Apr,2014,German,Germany,Undirected
Murder Farm,"Bell, Anthea",Quercus,Fiction,June,2014,German,Germany,Undirected
Invisible Love,"Curtis, Howard",Europa Editions,Fiction,July,2014,French,France,Undirected
Nowhere People,"Hahn, Daniel",And Other Stories,Fiction,Sept,2014,Portuguese,Brazil,Undirected
"Sherazade: Missing: aged 17, dark curly hair, green eyes","Blair, Dorothy",Interlink,Fiction,May,2014,French,Algeria,Undirected
In Praise of Poetry,"Sandler, Stephanie",Open Letter,Poetry,Dec,2014,Russian,Russia,Undirected
Hollywood: A New York Story,"Gabinet-Kroo, Kathryn",Exile Editions,Fiction,Aug,2014,French,Quebec,Undirected
Well-Tempered Heart,"Wiliarty, Kevin",Other Press,Fiction,Jan,2014,German,Germany,Undirected
Fragments of Lichtenberg,"Flanders, Gregory",Dalkey Archive,Fiction,Oct,2014,French,France,Undirected
Birth of Our Power,"Greeman, Richard",PM Press,Fiction,Dec,2014,French,France,Undirected
Ten Women,"Fowler, Beth",AmazonCrossing,Fiction,Jan,2014,Spanish,Chile,Undirected
Indigo,"Benjamin, Ross",W.W. Norton,Fiction,Nov,2014,German,Germany,Undirected
Derangements of My Contemporaries,"Garcia-Roberts, Chloe",New Directions,Poetry,June,2014,Chinese,China,Undirected
I'll Be Right There,"Kim-Russell, Sora",Other Press,Fiction,June,2014,Korean,South Korea,Undirected
Light and the Dark,"Bromfield, Andrew",Quercus,Fiction,Jan,2014,Russian,Russia,Undirected
End of the City Map,"Waldrop, Rosmarie",Burning Deck Press,Poetry,Jan,2014,German,Germany,Undirected
Patterns,"Anthony, Brother",Green Integer,Poetry,Jan,2014,Korean,South Korea,Undirected
Place of the Heart,"Roughton, Philip",AmazonCrossing,Fiction,Mar,2014,Icelandic,Iceland,Undirected
I Remember You,"Roughton, Philip",Minotaur,Fiction,Mar,2014,Icelandic,Iceland,Undirected
Last Days of My Mother,"Einarsdottir, Helga Soffia",Open Letter,Fiction,Aug,2014,Icelandic,Iceland,Undirected
Zbinden's Progress,"McLaughlin, Donal",And Other Stories,Fiction,Jan,2014,German,Switzerland,Undirected
Distant Father,"Cullen, John",Other Press,Fiction,Sept,2014,Spanish,Chile,Undirected
Skin,"Rohrer, Matthew",Tavern Books,Poetry,May,2014,Slovenian,Slovenia,Undirected
Monsieur Le Commandant,"Browner, Jesse",Gallic Books,Fiction,Feb,2014,French,France,Undirected
Sins & Innocents,"??, ??",Garnet Publishing,Fiction,Sept,2014,Turkish,Turkey,Undirected
"Ballerina, Ballerina","Limon, Maja Visenjak",Dalkey Archive,Fiction,Sept,2014,Slovenian,Slovenia,Undirected
World Shared,"Florczyk, Piotr",BOA Editions,Poetry,June,2014,Polish,Poland,Undirected
All Days Are Night,"Hofmann, Michael",Other Press,Fiction,Nov,2014,German,Switzerland,Undirected
Little Horse,"Anderson, James",Seagull Books,Fiction,Nov,2014,Norwegian,Norway,Undirected
Expedition to the Baobab Tree,"Coetzee, J. M.",Archipelago,Fiction,Apr,2014,Afrikaans,South Africa,Undirected
Mountain Poems of Stonehouse,"Pine, Red",Copper Canyon,Poetry,May,2014,Chinese,China,Undirected
Miruna,"Blyth, Alistair Ian",Twisted Spoon Press,Fiction,Jan,2014,Romanian,Romania,Undirected
Only the Dead,"Nunnally, Tiina",University of Minnesota Press,Fiction,Oct,2014,Norwegian,Norway,Undirected
White Tea Bowl,"McCandless, Kate",Rodmell Press,Poetry,Mar,2014,Japanese,Japan,Undirected
Genocide of One,"Gabriel, Philip",Mulholland Books,Fiction,Dec,2014,Japanese,Japan,Undirected
Sheds/Hangars,"Taylor, John",Bitter Oleander Press,Poetry,Apr,2014,French,Switzerland,Undirected
Klaus Klump: A Man,"McNeil, Rhett",Dalkey Archive,Fiction,May,2014,Portuguese,Portugal,Undirected
Subtly Worded,"Jackson, Anne Marie",Pushkin Press,Fiction,Dec,2014,Russian,Russia,Undirected
Tower,"??, ??",Penguin,Fiction,July,2014,German,Germany,Undirected
Spines of Love,"Shook, David",Restless Books,Poetry,Apr,2014,Zapotec,Mexico,Undirected
Stone Bridge,"Patterson, Simon",Glagoslav Publications,Fiction,Mar,2014,Russian,Russia,Undirected
Eat Him If You Like,"Phillips, Emily",Gallic Books,Fiction,Oct,2014,French,France,Undirected
Hurlyburly's Husband,"Anderson, Alison",Gallic Books,Fiction,Apr,2014,French,France,Undirected
Poisoning Angel,"Florence, Melanie",Gallic Books,Fiction,July,2014,French,France,Undirected
Brief Space Between Color and Shade,"??, ??",AmazonCrossing,Fiction,Aug,2014,Portuguese,Brazil,Undirected
Helsinki Noir,"Various, Various",Akashic Books,Fiction,Oct,2014,Finnish,Finland,Undirected
God of Chance,"Garton, Janet",Norvik Press,Fiction,June,2014,Danish,Denmark,Undirected
Man,"Fischman, Sheila",Random House Canada,Fiction,Aug,2014,French,Quebec,Undirected
Paris,"Costa, Margaret Jull",Hispabooks Publishing,Fiction,May,2014,Spanish,Spain,Undirected
Obese Christ,"Fischman, Sheila",Talonbooks,Fiction,Apr,2014,French,Quebec,Undirected
Crossing the City,"Fischman, Sheila",Talonbooks,Fiction,Oct,2014,French,Quebec,Undirected
Snow and Shadow,"Harman, Nicky",East Slope Publishing Ltd.,Fiction,June,2014,Chinese,China,Undirected
Moscow in the Plague Year,"Whyte, Christopher",Archipelago,Poetry,Aug,2014,Russian,Russia,Undirected
Guyana,"Mullins, Rhonda",Coach House Books,Fiction,June,2014,French,Quebec,Undirected
Big Green Tent,"Shayevich, Bela",FSG,Fiction,Dec,2014,Russian,Russia,Undirected
Cold Song,"Haveland, Barbara",Other Press,Fiction,Apr,2014,Norwegian,Norway,Undirected
Matter of Gravity,"Scott, Howard",Talonbooks,Fiction,Apr,2014,French,Quebec,Undirected
Seventh Child,"Semmel, K.E.",AmazonCrossing,Fiction,Apr,2014,Danish,Denmark,Undirected
Baudelaire's Revenge,"Doyle, Brian",Pegasus,Fiction,Apr,2014,Dutch,Netherlands,Undirected
Marketa Lazarova,"Bulkin, Carleton",Twisted Spoon Press,Fiction,June,2014,Czech,Czech Republic,Undirected
Bed of Nails,"Reynolds, Sian",MacLehose Press,Fiction,Nov,2014,French,France,Undirected
Best European Fiction 2015,"Various, Various",Dalkey Archive,Fiction,Nov,2014,Various,Various,Undirected
Fifteen Iraqi Poets,"Mikhail, Dunya",New Directions,Poetry,Jan,2014,Arabic,Iraq,Undirected
Death in Sardinia,"Sartarelli, Stephen",Pegasus,Fiction,Mar,2014,Italian,Italy,Undirected
Quesadillas,"Harvey, Rosalind",FSG,Fiction,Feb,2014,Spanish,Mexico,Undirected
Writers,"Rogers, Katina",Dalkey Archive,Fiction,July,2014,French,France,Undirected
Wandering Hong Kong with Spirits,"Sham, Desmond",Zephyr Press,Poetry,May,2014,Chinese,China,Undirected
Blue Soda Siphon,"McLaughlin, Donal",Seagull Books,Fiction,Nov,2014,German,Switzerland,Undirected
