Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Shadow of What We Were,"Curtis, Howard",Europa Editions,Fiction,Feb,2011,Spanish,Chile,Undirected
Memoirs of a Revolutionary,"Sedgwick, Peter",New York Review Books,Fiction,Nov,2011,French,France,Undirected
Field,"Sand-Iversen, Christopher",Les Figues,Poetry,Nov,2011,Danish,Denmark,Undirected
Hashish Waiter,"Talib, Adam",American University at Cairo,Fiction,July,2011,Arabic,Egypt,Undirected
Please Look After Mom,"Kim, Chi-young",Knopf,Fiction,Apr,2011,Korean,South Korea,Undirected
Fireproof Box,"Mattison, Christopher",Canarium,Poetry,Apr,2011,Russian,Russia,Undirected
Lost Angel,"Frias, Carlos",Atria,Fiction,Oct,2011,Spanish,Spain,Undirected
Birdbrain,"Hackston, David",Peter Owen Publishers,Fiction,Apr,2011,Finnish,Finland,Undirected
Night of Shooting Stars,"Di Piero, W. S.",Tavern Books,Poetry,Feb,2011,Italian,Italy,Undirected
"Faster I Walk, the Smaller I Am","Pierce, Kerri",Dalkey Archive,Fiction,Oct,2011,Norwegian,Norway,Undirected
Shortcut to Paradise,"Bush, Peter",Bitter Lemon,Fiction,Mar,2011,Catalan,Spain,Undirected
Apricot Jam and Other Stories,"Lanz, Kenneth",Counterpath Press,Fiction,Sept,2011,Russian,Russia,Undirected
Day of the Oprichnik,"Gambrell, Jamey",FSG,Fiction,Mar,2011,Russian,Russia,Undirected
Ice Trilogy,"Gambrell, Jamey",New York Review Books,Fiction,Feb,2011,Russian,Russia,Undirected
Everybody's Right,"Shugaar, Antony",Europa Editions,Fiction,Oct,2011,Italian,Italy,Undirected
Lodgings,"Paloff, Benjamin",Open Letter,Poetry,Mar,2011,Polish,Poland,Undirected
Porthole,"Cavatorta, Beppe",Otis Books,Fiction,Mar,2011,Italian,Italy,Undirected
Yours Until Death,"Amassian, Margaret",Arcadia,Fiction,July,2011,Norwegian,Norway,Undirected
Seven Years,"Hofmann, Michael",Other Press,Fiction,Mar,2011,German,Switzerland,Undirected
Dukla,"Johnston, Bill",Dalkey Archive,Fiction,Oct,2011,Polish,Poland,Undirected
Coming from an Off-Key Time,"Blyth, Alistair Ian",Northwestern University Press,Fiction,Jan,2011,Romanian,Romania,Undirected
Bitter Bitch,"Tucker, Katarina",Skyhorse,Fiction,June,2011,Swedish,Sweden,Undirected
Building the Barricade,"Florczyk, Piotr",Calypso Editions,Poetry,Mar,2011,Polish,Poland,Undirected
Life and a Half,"Dundy, Alison",Indiana University Press,Fiction,Feb,2011,French,Congo,Undirected
Learning to Pray in the Age of Technology,"Hahn, Daniel",Dalkey Archive,Fiction,Aug,2011,Portuguese,Portugal,Undirected
Last Books of Hector Viel Temperley,"Krimko, Stuart",Sand Paper Press,Poetry,Dec,2011,Spanish,Argentina,Undirected
Boat to Redemption,"Goldblatt, Howard",Overlook,Fiction,Sept,2011,Chinese,China,Undirected
Truth about Marie,"Smith, Matthew",Dalkey Archive,Fiction,Sept,2011,French,France,Undirected
Deleted World,"Robertson, Robin",FSG,Poetry,Dec,2011,Swedish,Sweden,Undirected
Judith's Sister,"Gaboriau, Linda",Talonbooks,Fiction,Nov,2011,French,Quebec,Undirected
Crossing the Continent,"Fischman, Shelia",Talonbooks,Fiction,Sept,2011,French,Quebec,Undirected
In Red,"Johnson, Bill",Archipelago,Fiction,July,2011,Polish,Poland,Undirected
Mardock Scramble,"Hawkes, Edwin",Viz Media,Fiction,Jan,2011,Japanese,Japan,Undirected
"Daniel Stein, Interpreter: A Novel","Tait, Arch",Overlook,Fiction,Apr,2011,Russian,Russia,Undirected
Path to the Sea,"Sorkin, Adam",Pleasure Boat Studio,Poetry,Sept,2011,Romanian,Romania,Undirected
Dark Desires and the Others,"Clark, Susan",Dalkey Archive,Fiction,May,2011,Spanish,Argentina,Undirected
A Bit of Everything,"Warren, Johanna",AmazonCrossing,Fiction,Feb,2011,Spanish,Spain,Undirected
Dona Luz,"Barger, Kenneth Evan",AmazonCrossing,Fiction,Feb,2011,Spanish,Spain,Undirected
Against Professional Secrets,"Mulligan, Joseph",Roof Books,Poetry,Apr,2011,Spanish,Peru,Undirected
Themba--A Boy Called Hope,"Chubb, Karin",Aurora Metro Press,Fiction,Sept,2011,Afrikaans,South Africa,Undirected
Uncertain Place,"Reynolds, Sian",Penguin,Fiction,Nov,2011,French,France,Undirected
300 Tang Poems,"Waters, Geoffrey",White Pine,Poetry,Oct,2011,Chinese,China,Undirected
Emerging Arab Voices,"Clark, Peter",Saqi,Fiction,Apr,2011,Arabic,Various,Undirected
Haiti Noir,"Ball, David",Akashic Books,Fiction,Jan,2011,Spanish,Haiti,Undirected
Off the Beaten Tracks,"various, various",Glas,Fiction,Mar,2011,Russian,Russia,Undirected
Short Stories in Japanese,"Emmerich, Michael",Penguin,Fiction,May,2011,Japanese,Japan,Undirected
Tamil Love Poetry,"Selby, Martha Ann",Columbia University Press,Poetry,May,2011,Tamil,India,Undirected
Secret History of Costaguana,"McLean, Anne",Riverhead,Fiction,June,2011,Spanish,Colombia,Undirected
Perfect Order,"Berengarten, Richard",Anvil Press,Poetry,May,2011,Greek,Greece,Undirected
Quiet Chaos,"Moore, Michael",Ecco,Fiction,Apr,2011,Italian,Italy,Undirected
To Hell with the Ugly,"Knobloch, Paul",Tam Tam Books,Fiction,July,2011,French,France,Undirected
Underground Time,"??, ??",Bloomsbury,Fiction,Nov,2011,French,France,Undirected
Never Any End to Paris,"McLean, Anne",New Directions,Fiction,May,2011,Spanish,Spain,Undirected
In Spite of the Dark Silence,"Maciel, Olivia",Swan Isle Press,Fiction,Jan,2011,Spanish,Mexico,Undirected
My Name Is Vaselinetjie,"Silke, Elsa",Tafelberg,Fiction,Mar,2011,Afrikaans,South Africa,Undirected
Crime: Stories,"Janeway, Carol Brown",Knopf,Fiction,Jan,2011,German,Germany,Undirected
Passage of Tears,"Ball, David",Seagull Books,Fiction,Dec,2011,French,Djibouti,Undirected
Silence,"Bell, Anthea",Pegasus,Fiction,Dec,2011,German,Germany,Undirected
Russian Affair,"Cullen, John",Doubleday,Fiction,Apr,2011,German,Austria,Undirected
Berlin Stories,"Bernofsky, Susan",New York Review Books,Fiction,Oct,2011,German,Switzerland,Undirected
Push Open the Window: Contemporary Poetry from China,"various, various",Copper Canyon,Poetry,Aug,2011,Chinese,China,Undirected
My Berlin Child,"Anderson, Alison",Europa Editions,Fiction,Mar,2011,French,France,Undirected
My Mother's Lover,"McLaughlin, Donal",Seagull Books,Fiction,June,2011,German,Switzerland,Undirected
Book of Happenstance,"Winterbach, Ingrid",Open Letter,Fiction,May,2011,Afrikaans,South Africa,Undirected
Necrophiliac,"Bapst, Don",ECW Press,Fiction,May,2011,French,Quebec,Undirected
"Golden Lotus: Jin Ping Mei, Volume 1","Egerton, Clement",Tuttle,Fiction,Oct,2011,Chinese,China,Undirected
Empty Room,"Liu, Toming Jun",New Directions,Fiction,May,2011,Chinese,China,Undirected
Vertical Motion,"Gernant, Keren",Open Letter,Fiction,Sept,2011,Chinese,China,Undirected
Dream of Ding Village,"Carter, Cindy",Grove,Fiction,Jan,2011,Chinese,China,Undirected
Fire Wind,"del Pozo, Marta",Ugly Duckling,Poetry,Feb,2011,Spanish,Peru,Undirected
Lake,"Emmerich, Michael",Melville House,Fiction,May,2011,Japanese,Japan,Undirected
Sushi to Ninja,"Walley, Glynne",Cornell University Press,Fiction,Sept,2011,Japanese,Japan,Undirected
Fieldwork in Ukrainian Sex,"Hryn, Halyna",AmazonCrossing,Fiction,June,2011,Ukrainian,Ukraine,Undirected
Unseen Hand,"Cavanagh, Clare",FSG,Poetry,June,2011,Polish,Poland,Undirected
Red Wine,"Gomaa, Sally",American University at Cairo,Fiction,Feb,2011,Arabic,Egypt,Undirected
Minuet for Guitar,"Leeming, Harry",Dalkey Archive,Fiction,Dec,2011,Slovenian,Slovenia,Undirected
Governess and Other Stories,"Bell, Anthea",Pushkin Press,Fiction,July,2011,German,Austria,Undirected
