Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Death and the Olive Grove,"Vichi, Marco",Pegasus,Fiction,July,2013,Italian,Italy,Undirected
Terra Nova: Anthology of Contemporary Spanish Science Fiction,"Villarreal, Mariano",Sportula,Fiction,June,2013,Spanish,Spain,Undirected
More than a Team,"Villatoro, Vicenc",Barcelona Books,Fiction,Jan,2013,Catalan,Spain,Undirected
Leningrad,"Vishnevetsky, Igor",Dalkey Archive,Fiction,Oct,2013,Russian,Russia,Undirected
Collini Case,"von Schirach, Ferdinand",Viking,Fiction,Aug,2013,German,Germany,Undirected
An Invitation for Me to Think,"Vvedensky, Alexander",New York Review Books,Poetry,Apr,2013,Russian,Russia,Undirected
Schoolboy's Diary and Other Stories,"Walser, Robert",New York Review Books,Fiction,Aug,2013,German,Switzerland,Undirected
"Matchmaker, the Apprentice, and the Football Fan","Wen, Zhu",Columbia University Press,Fiction,July,2013,Chinese,China,Undirected
Zundel's Exit,"Werner, Markus",Dalkey Archive,Fiction,Dec,2013,German,Switzerland,Undirected
Advance Payment,"Wijnberg, Nachoem",Anvil Press,Poetry,July,2013,Dutch,Netherlands,Undirected
When the Time Comes,"Winkler, Josef",Contra Mundum Press,Fiction,Oct,2013,German,Austria,Undirected
Beginning,"Winner, Jonas",AmazonCrossing,Fiction,Aug,2013,German,Germany,Undirected
Berlin Gothic,"Winner, Jonas",AmazonCrossing,Fiction,Mar,2013,German,Germany,Undirected
"City of Angels or, The Overcoat of Dr. Freud","Wolf, Christa",FSG,Fiction,Feb,2013,German,Germany,Undirected
Two or Three Years Later,"Wolf, Ror",Open Letter,Fiction,June,2013,German,Germany,Undirected
Kopenhaga,"Wroblewski, Grzegorz",Zephyr Press,Poetry,Dec,2013,Polish,Poland,Undirected
I Can Almost See the Clouds of Dust,"Xiang, Yi",Zephyr Press,Poetry,Aug,2013,Chinese,China,Undirected
Sandalwood Death,"Yan, Mo",University of Oklahoma Press,Fiction,Jan,2013,Chinese,China,Undirected
Cinnamon,"Yazbek, Samar",Haus,Fiction,July,2013,Arabic,Syrian Arab Republic,Undirected
Retrospective,"Yehoshua, A.B.",Houghton Mifflin Harcourt,Fiction,Mar,2013,Hebrew,Israel,Undirected
Soil,"Yi, Kwang-su",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
One Spoon on This Earth,"Young, Hyun Ki",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Skyscraper,"Yucel, Tahsin",Talisman House,Fiction,Apr,2013,Turkish,Turkey,Undirected
Harlequin's Costume,"Yuzefovich, Leonid",Glagoslav Publications,Fiction,Mar,2013,Russian,Russia,Undirected
Ways of Going Home,"Zambra, Alejandro",FSG,Fiction,Jan,2013,Spanish,Chile,Undirected
Some Day,"Zarhin, Shemi",New Vessel Press,Fiction,Oct,2013,Hebrew,Israel,Undirected
Fresh Mint with Lemon,"Zgustova, Monika",Barcelona Books,Fiction,Feb,2013,Catalan,Spain,Undirected
Silent Woman,"Zgustova, Monika",Feminist Press,Fiction,Nov,2013,Spanish,Czech Republic,Undirected
Depeche Mode,"Zhadan, Serhiy",Glagoslav Publications,Fiction,Apr,2013,Ukrainian,Ukraine,Undirected
Whispering Muse,"Cribb, Victoria",FSG,Fiction,May,2013,Icelandic,Iceland,Undirected
Incomplete Manuscript,"Thompson, Anne",Strategic Book Publishing,Fiction,Jan,2013,Azerbaijani,Azerbaijan,Undirected
High Tide,"Straumanis, Kaija",Open Letter,Fiction,Sept,2013,Latvian,Latvia,Undirected
And the Hippies Came,"Steeves, Rafael Franco",7Vientos,Fiction,June,2013,Spanish,Puerto Rico,Undirected
My Voice Seeks You,"Bennett, Maria",Cross-Cultural Communications,Poetry,Sept,2013,Italian,Italy,Undirected
Conspiracy of Faith,"Aitkin, Martin",Dutton,Fiction,May,2013,Danish,Denmark,Undirected
Purity of Vengeance,"Aitkin, Martin",Dutton,Fiction,Dec,2013,Danish,Denmark,Undirected
Shantytown,"Andrews, Chris",New Directions,Fiction,Nov,2013,Spanish,Argentina,Undirected
"Jazz, Perfume and the Incident","Harris, Gregory",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
"Earth Weeps, Saturn Laughs","Roberts, Nancy",American University at Cairo,Fiction,Feb,2013,Arabic,Oman,Undirected
"Leg over Leg, Volume 1","Davies, Humphrey",Library of Arabic Literature,Fiction,Aug,2013,Arabic,Lebanon,Undirected
"Leg over Leg, Volume 2","Davies, Humphrey",Library of Arabic Literature,Fiction,Aug,2013,Arabic,Lebanon,Undirected
Dove's Necklace,"Halls, Katharine",Overlook,Fiction,Oct,2013,Arabic,Saudi Arabia,Undirected
Stargorod,"Shevchuk-Murray, Nina",Russian Information Services,Fiction,Feb,2013,Russian,Russia,Undirected
"Captain Cap: His Adventures, His Ideas, His Drinks","Skinner, Doug",Black Scat,Fiction,Oct,2013,French,France,Undirected
Free City,"McNeil, Rhett",Dalkey Archive,Fiction,Sept,2013,Portuguese,Brazil,Undirected
Sultan of Byzantium,"Endres, Clifford",Telegram,Fiction,Apr,2013,Turkish,Turkey,Undirected
Let the Games Begin,"Doust, Kylee",Black Cat,Fiction,Aug,2013,Italian,Italy,Undirected
Saturnalia,"Parra, Daniel",7Vientos,Fiction,Mar,2013,Spanish,Dominican Republic,Undirected
Corpse Washer,"Antoon, Sinan",Yale University Press,Fiction,July,2013,Arabic,Iraq,Undirected
California Psalms,"Manteith, James",Radiolarian Press,Poetry,July,2013,Russian,Russia,Undirected
Brother Kemal,"Bell, Anthea",Melville House,Fiction,Sept,2013,German,Germany,Undirected
Midas Murders,"Doyle, Brian",Pegasus,Fiction,Dec,2013,Dutch,Netherlands,Undirected
Square of Revenge,"Doyle, Brian",Pegasus,Fiction,June,2013,Dutch,Netherlands,Undirected
No Fixed Abode,"Turner, Chris",Seagull Books,Fiction,Apr,2013,French,France,Undirected
Baksheesh,"Whitehouse, Ruth",Bitter Lemon,Fiction,Mar,2013,Turkish,Turkey,Undirected
Swimmers,"Lyndes, Lucas",Frisch & Co.,Fiction,Aug,2013,Spanish,Spain,Undirected
Before I Croak,"Maguire, Muireann",Glas,Fiction,Aug,2013,Russian,Russia,Undirected
New Adventures of Sinbad the Sailor,"Rose, Sue",Pushkin Press,Fiction,July,2013,French,Algeria,Undirected
Seascape,"Greaney, Patrick",Ugly Duckling,Poetry,Aug,2013,German,Austria,Undirected
Message Sticks,"Aronoff, Phyllis",Tsar Publications,Poetry,Apr,2013,Innu-aimun,Quebec,Undirected
Sorceress Diguwan,"Hsiao, Catherine",Serenity International,Fiction,Sept,2013,Chinese,Taiwan,Undirected
Ten White Geese,"Colmer, David",Penguin,Fiction,Feb,2013,Dutch,Netherlands,Undirected
Science Not for the Earth,"Grau, Rawley",Ugly Duckling,Poetry,Nov,2013,Russian,Russia,Undirected
Dreams of Waking: An Anthology of Iberian Lyric Poetry,"Bajus, Mark",University of Chicago,Poetry,Apr,2013,Various,Various,Undirected
Ingredients of Love,"McCann, Bill",St. Martin's,Fiction,Jan,2013,French,France,Undirected
House of Impossible Loves,"Carter, Lisa",Houghton Mifflin Harcourt,Fiction,June,2013,Spanish,Spain,Undirected
Music by My Bedside,"Fromm, Cigdem Aksoy",Dalkey Archive,Fiction,Jan,2013,Turkish,Turkey,Undirected
Madonna on the Moon,"Dollenmayer, David",Knopf,Fiction,July,2013,German,Germany,Undirected
Shiki Nagaoka: A Nose for Fiction,"Shook, David",Phoneme Books,Fiction,May,2013,Spanish,Mexico,Undirected
Malavita,"Read, Emily",Penguin,Fiction,July,2013,French,France,Undirected
Impromptus,"Hofmann, Michael",FSG,Poetry,Nov,2013,German,Germany,Undirected
Mongolian Conspiracy,"Silver, Katherine",New Directions,Fiction,Nov,2013,Spanish,Mexico,Undirected
"Brando, My Solitude","Tissut, Anne-Laure",Counterpath Press,Fiction,Feb,2013,French,France,Undirected
Greenland Breach,"Rose, Julie",Le French,Fiction,Oct,2013,French,France,Undirected
Cruel City,"Higginson, Pim",Indiana University Press,Fiction,Feb,2013,French,Cameroon,Undirected
Guest in the Wood,"Thow, Diana",Chelsea Editions,Poetry,Sept,2013,Italian,Italy,Undirected
Horses of God,"Norman, Lulu",Tin House,Fiction,Apr,2013,French,Morocco,Undirected
"Where There's Love, There's Hate","Levine, Suzanne Jill",Melville House,Fiction,May,2013,Spanish,Argentina,Undirected
Reply to a Letter from Helga,"Roughton, Philip",AmazonCrossing,Fiction,Jan,2013,Icelandic,Iceland,Undirected
Black Flame,"Holmwood, Anna",Groundwood,Fiction,Apr,2013,Chinese,China,Undirected
Where Tigers Are at Home,"Mitchell, Mike",Other Press,Fiction,Mar,2013,French,France,Undirected
Sinistra Zone,"Olchvary, Paul",New Directions,Fiction,May,2013,Hungarian,Hungary,Undirected
Unknown University,"Healy, Laura",New Directions,Poetry,May,2013,Spanish,Chile,Undirected
Reprisal,"Stewart, Susan",University of Chicago,Fiction,Apr,2013,Italian,Italy,Undirected
Clisson and Eugenie,"Hicks, Peter",Gallic Books,Fiction,Dec,2013,French,France,Undirected
Obsession,"Peele, Rosemary",AmazonCrossing,Fiction,July,2013,Spanish,Argentina,Undirected
Sea,"Sweeney, Cathy",Dalkey Archive,Fiction,May,2013,Catalan,Spain,Undirected
Ice-Cold Heaven,"Starritt, Alexander",Overlook,Fiction,Sept,2013,German,Germany,Undirected
Present Hour,"Brahic, Beverley Bie",Seagull Books,Poetry,Nov,2013,French,France,Undirected
Obstinate Snail,"Stephens, Leon",Xenos Books,Fiction,May,2013,French,Algeria,Undirected
Barbary Figs,"Naffis-Sahely, Andre",Haus,Fiction,Feb,2013,Arabic,Algeria,Undirected
No Film in the Camera,"Presley, Frances",Shearsman Books,Poetry,Apr,2013,Norwegian,Norway,Undirected
Mandala Road,"Lammers, Wayne",Anthem,Fiction,Feb,2013,Japanese,Japan,Undirected
Combover,"Dixon, Richard",Frisch & Co.,Fiction,Nov,2013,Italian,Italy,Undirected
Villa Bunker,"Wilson, Andrew",Dalkey Archive,Fiction,July,2013,French,France,Undirected
Catastrophes,"Breytenbach, Breyten",Archipelago,Fiction,Jan,2013,Afrikaans,South Africa,Undirected
Legend,"Alland, Sonia",Seagull Books,Fiction,May,2013,French,France,Undirected
White Piano,"Majzels, Robert",Coach House Books,Poetry,Apr,2013,French,Quebec,Undirected
My Small Husband,"Mitchell, Mike",Dedalus Books,Fiction,July,2013,French,France,Undirected
Netanya,"Hasak-Lowy, Todd",Dalkey Archive,Fiction,Nov,2013,Hebrew,Israel,Undirected
Collected Haiku of Buson,"Merwin, W.S.",Copper Canyon,Poetry,June,2013,Japanese,Japan,Undirected
Under this Terrible Sun,"McDowell, Megan",Frisch & Co.,Fiction,June,2013,Spanish,Argentina,Undirected
Officer's Prey,"Glencross, Michael",Gallic Books,Fiction,Nov,2013,French,France,Undirected
Violet Blood of the Amethyst,"Taylor, John",Chelsea Editions,Poetry,June,2013,French,France,Undirected
Dance of the Seagull,"Sartarelli, Stephen",Penguin,Fiction,Mar,2013,Italian,Italy,Undirected
Treasure Hunt,"Sartarelli, Stephen",Penguin,Fiction,Oct,2013,Italian,Italy,Undirected
Wigrum,"Avasilichioael, Oana",Talonbooks,Fiction,Oct,2013,French,Quebec,Undirected
Matter of Time,"Brownjohn, John",Haus,Fiction,Nov,2013,German,Switzerland,Undirected
At the End of a Dull Day,"Shugaar, Antony",Europa Editions,Fiction,May,2013,Italian,Italy,Undirected
Silence of the Wave,"Curtis, Howard",Rizzoli,Fiction,Sept,2013,Italian,Italy,Undirected
Lost Girls of Rome,"Curtis, Howard",Mulholland Books,Fiction,Nov,2013,Italian,Italy,Undirected
Blinding: The Left Wing,"Cotter, Sean",Archipelago,Fiction,Oct,2013,Romanian,Romania,Undirected
Textile,"Bilu, Dalya",Feminist Press,Fiction,Oct,2013,Hebrew,Israel,Undirected
My Poems Won't Change the World,"various, various",FSG,Poetry,Sept,2013,Italian,Italy,Undirected
Summer of the Elder Tree,"Mathews, Harry",Dalkey Archive,Fiction,June,2013,French,France,Undirected
Because Cuba Is You,"Wright, Ann",Route,Fiction,Nov,2013,Spanish,Spain,Undirected
Dark,"Cleary, Heather",Open Letter,Fiction,Oct,2013,Spanish,Argentina,Undirected
In a Time of Burning,"Holmstrom, Lakshmi",Arc Publications,Poetry,July,2013,Tamil,India,Undirected
Cruise to the Galapagos Islands,"Rowe, William",Shearsman Books,Poetry,Oct,2013,Spanish,Peru,Undirected
Even Now,"Colmer, David",Archipelago,Poetry,Nov,2013,Dutch,Netherlands,Undirected
Murder,", Nathanael",Litmus Books,Poetry,Apr,2013,French,France,Undirected
Uppsala Woods,"Dunne, Jonathan",Hispabooks Publishing,Fiction,Oct,2013,Spanish,Spain,Undirected
Bitter Almonds,"Anderson, Alison",Europa Editions,Fiction,Apr,2013,French,France,Undirected
Tuner of Silences,"Brookshaw, David",Biblioasis,Fiction,Feb,2013,Portuguese,Mozambique,Undirected
Out of Their Minds,"Byrd, John William",Cinco Puntos Press,Fiction,Sept,2013,Spanish,Mexico,Undirected
No Part to Play,"Palma, Michael",Chelsea Editions,Poetry,Dec,2013,Italian,Italy,Undirected
Only Happy Ending for a Love Story Is an Accident,"Lowe, Elizabeth",Tagus Press,Fiction,Oct,2013,Portuguese,Brazil,Undirected
fungus skull eye wing,"Gander, Forrest",Copper Canyon,Poetry,Nov,2013,Spanish,Mexico,Undirected
Burnt Child,"Mier-Cruz, Benjamin",University of Minnesota Press,Fiction,May,2013,Swedish,Sweden,Undirected
Sleet,"Hartman, Steven",David Godine,Fiction,July,2013,Swedish,Sweden,Undirected
To the Spring by Night,"Winkler, Donald",McGill-Queen's University Press,Fiction,Mar,2013,French,Turkey,Undirected
Bad Blood,"Willson-Broyles, Rachel",Pantheon,Fiction,Aug,2013,Swedish,Sweden,Undirected
Hundred Thousand Hours,"Wadlinger, Rebecca",Ugly Duckling,Poetry,Oct,2013,Norwegian,Norway,Undirected
For Sure,"Majzels, Robert",House of Anansi,Fiction,June,2013,French,Quebec,Undirected
Abolition of Species,"Willcocks, Samuel",Seagull Books,Fiction,Apr,2013,German,Germany,Undirected
Suitors,"Coverdale, Linda",Other Press,Fiction,Feb,2013,French,France,Undirected
In a Heartbeat,"Mojica, A. Turner",Dufour Editions,Fiction,July,2013,Italian,Italy,Undirected
Art of Patience,"Levitin, Alexis",Red Dragonfly Press,Poetry,Nov,2013,Portuguese,Portugal,Undirected
Theme of Farewell and After-Poems,"Stewart, Susan",University of Chicago,Poetry,Apr,2013,Italian,Italy,Undirected
Blood Curse,"Shugaar, Antony",Europa Editions,Fiction,May,2013,Italian,Italy,Undirected
Crocodile,"Shugaar, Antony",Europa Editions,Fiction,July,2013,Italian,Italy,Undirected
Everyone in Their Place,"Shugaar, Antony",Europa Editions,Fiction,Nov,2013,Italian,Italy,Undirected
I Will Have Vengeance: The Winter of Commissario Ricciardi,"Appel, Anne Milano",Europa Editions,Fiction,Feb,2013,Italian,Italy,Undirected
Game,"Smith, Neil",Atria,Fiction,Dec,2013,Swedish,Sweden,Undirected
Psalms of All My Days,"Grotz, Jennifer",Carnegie Mellon Press,Poetry,Mar,2013,French,France,Undirected
Paradigm,"Taylor, John",Chelsea Editions,Poetry,Apr,2013,Italian,Italy,Undirected
Tale Without a Name,"Provata-Carlone, Mike",Pushkin Press,Fiction,Sept,2013,Greek,Greece,Undirected
New Cathay,"Various, Various",Tupelo Press,Poetry,June,2013,Chinese,China,Undirected
Colaterales/Collateral,"Maldonado, Ricardo",Akashic Books,Poetry,Dec,2013,Spanish,Venezuela,Undirected
Consequences,"Benderson, Bruce",Simon & Schuster,Fiction,Sept,2013,French,France,Undirected
Deluge,"Dinh, Linh",Chax Press,Poetry,Sept,2013,Vietnamese,Viet Nam (Vietnam),Undirected
L'Amour,"Ali, Kazim",Open Letter,Fiction,July,2013,French,France,Undirected
Douglas Notebooks,"Fischman, Sheila",Goose Lane Editions,Fiction,Mar,2013,French,Quebec,Undirected
Room No. 10,"Willson-Broyles, Rachel",Simon & Schuster,Fiction,Mar,2013,Swedish,Sweden,Undirected
Shadow of Things to Come,"Turner, Chris",Seagull Books,Fiction,July,2013,French,Togo,Undirected
1001 Winters,"Lehtpere, Ilmar",Bitter Oleander Press,Poetry,Jan,2013,Estonian,Estonia,Undirected
In a Single Breath,"Lehtpere, Ilmar",Cross-Cultural Communications,Poetry,Sept,2013,Estonian,Estonia,Undirected
Who Will Die Last: Stories of Life in Israel,"Seidman, Naomi",Syracuse University Press,Fiction,May,2013,Hebrew,Israel,Undirected
Private Pleasures,"Davies, Humphrey",American University at Cairo,Fiction,Oct,2013,Arabic,Egypt,Undirected
Murmur,"various, various",Bloodaxe,Poetry,Mar,2013,Welsh,Wales,Undirected
Self-Reference Engine,"Gallagher, Terry",Viz Media,Fiction,Mar,2013,Japanese,Japan,Undirected
Hypothermia,"Riley, Brendan",Dalkey Archive,Fiction,May,2013,Spanish,Mexico,Undirected
Emperor Tea Garden,"Finn, Robert",Syracuse University Press,Fiction,Mar,2013,Turkish,Turkey,Undirected
No Turning Back,"Knauss, Jessica",Loose Leaves Publishing,Fiction,Jan,2013,Spanish,Spain,Undirected
Form of Life,"di Pasquale, Emanuel",Chelsea Editions,Poetry,Jan,2013,Italian,Italy,Undirected
Mapuche,"Rendall, Steven",Europa Editions,Fiction,July,2013,French,France,Undirected
Story of a New Name,"Goldstein, Ann",Europa Editions,Fiction,Sept,2013,Italian,Italy,Undirected
Conductor and Other Tales,"Gauvin, Edward",Wakefield Press,Fiction,Dec,2013,French,France,Undirected
Faction,"McNeil, Rhett",Dalkey Archive,Fiction,Sept,2013,Spanish,Argentina,Undirected
Winning the Game,"Landers, Clifford",Tagus Press,Fiction,Mar,2013,Portuguese,Brazil,Undirected
La Vida Doble,"McDowell, Megan",Yale University Press,Fiction,May,2013,Spanish,Chile,Undirected
Kuessipan,"Homel, David",Arsenal Pulp Press,Fiction,Oct,2013,French,Quebec,Undirected
Eva's Eye,"Anderson, James",Houghton Mifflin Harcourt,Fiction,Aug,2013,Norwegian,Norway,Undirected
Silver Falcon,"Botsford, Aubrey",AmazonCrossing,Fiction,June,2013,German,Germany,Undirected
Back to Back,"Bell, Anthea",Grove,Fiction,Dec,2013,German,Germany,Undirected
Stranger's Shadow,"Gannon, Polly",Overlook,Fiction,May,2013,Russian,Russia,Undirected
Cat Did Not Die,"Wideburg, Laura",Pleasure Boat Studio,Fiction,Feb,2013,Swedish,Sweden,Undirected
Civil Twilight,"Semmel, K.E.",Spout Hill Press,Fiction,Feb,2013,Danish,Denmark,Undirected
Milk and Other Stories,"Semmel, K.E.",Santa Fe Writers Project,Fiction,Oct,2013,Danish,Denmark,Undirected
Jew Car,"Cole, Isabel Fargo",Seagull Books,Fiction,June,2013,German,Germany,Undirected
World of the End,"Ginsburg, Mitch",Tor,Fiction,July,2013,Hebrew,Israel,Undirected
Panic Cure: Poetry from Spain in the 21st Century,"Gander, Forrest",Shearsman Books,Poetry,Sept,2013,Spanish,Spain,Undirected
Corpse Reader,"Bunstead, Thomas",AmazonCrossing,Fiction,May,2013,Spanish,Spain,Undirected
Scribe,"Bruni, Simon",AmazonCrossing,Fiction,Dec,2013,Spanish,Spain,Undirected
Dinosaur Feather,"Barslund, Charlotte",Quercus,Fiction,Nov,2013,Danish,Denmark,Undirected
Spectre of Alexander Wolf,"Karetnyk, Bryan",Pushkin Press,Fiction,Dec,2013,Russian,Russia,Undirected
Gods of the Steppe,"Schwartz, Marian",AmazonCrossing,Fiction,Sept,2013,Russian,Russia,Undirected
Lying Year,"Schwartz, Marian",AmazonCrossing,Fiction,Jan,2013,Russian,Russia,Undirected
"Summertime, All the Cats Are Bored","Rendall, Steven",Europa Editions,Fiction,July,2013,French,France,Undirected
Word Tree,"Costa, Margaret Jull",Dedalus Books,Fiction,Aug,2013,Portuguese,Portugal,Undirected
"For Every Solution, A Problem","Macki, Erik",AmazonCrossing,Fiction,Dec,2013,German,Germany,Undirected
In the Moremarrow,"Weigel, Molly",Action Books,Poetry,Apr,2013,Spanish,Argentina,Undirected
Elixir of Immortality,"Meigs, Michael",Other Press,Fiction,Oct,2013,Norwegian,Norway,Undirected
Trafalgar,"Gladhart, Amalia",Small Beer,Fiction,Feb,2013,Spanish,Argentina,Undirected
More Bitter than Death,"Norlen, Paul",Simon & Schuster,Fiction,June,2013,Swedish,Sweden,Undirected
Secret of Ji: Orphans' Promise,"Ross, Matt",AmazonCrossing,Fiction,Nov,2013,French,France,Undirected
Secret of Ji: Six Heirs,"Ross, Matt",AmazonCrossing,Fiction,Feb,2013,French,France,Undirected
Enchantment,"Curtis, Howard",Pushkin Press,Fiction,Oct,2013,Italian,Italy,Undirected
Roman Elegy,"Lewis, Peter",Haus,Fiction,June,2013,Italian,Italy,Undirected
Tirza,"Garrett, Sam",Open Letter,Fiction,Feb,2013,Dutch,Netherlands,Undirected
Bone Man,"Janusch, Annie",Melville House,Fiction,Apr,2013,German,Germany,Undirected
Black Lake,"Rilke, Ina",Portobello,Fiction,Oct,2013,Dutch,Netherlands,Undirected
European Trash (Fourteen Ways to Remember a Father),"Anderson, Erland",DISQUIET,Fiction,July,2013,Swedish,Sweden,Undirected
Crimson Fog,"Pugmire, John",Locked Room International,Fiction,Dec,2013,French,France,Undirected
Hanging,"Segerberg, Ebba",Minotaur,Fiction,June,2013,Danish,Denmark,Undirected
Of Children and Adolescents,"Bien, Peter",Red Dragonfly Press,Poetry,Apr,2013,Greek,Greece,Undirected
Meditations on Georges de La Tour,"Greenwald, Roger",Book Thug,Poetry,May,2013,Norwegian,Norway,Undirected
Open Door,"Fowler, Beth",And Other Stories,Fiction,Sept,2013,Spanish,Argentina,Undirected
Paradises,"Fowler, Beth",And Other Stories,Fiction,Oct,2013,Spanish,Argentina,Undirected
Warmth of a Taxidermied Animal,"Pollari, Niina",Action Books,Poetry,Nov,2013,Finnish,Finland,Undirected
Tidal Shift,"Searle, Jamie Lee",AmazonCrossing,Fiction,May,2013,German,Germany,Undirected
"Lizard Telepathy, Fox Telepathy","Ramirez, David Michael",Chin Music Press,Poetry,July,2013,Japanese,Japan,Undirected
Third Shore: Chinese and English-Language Poets in Mutual Translation,"various, various",Shearsman Books,Poetry,Sept,2013,Chinese,China,Undirected
Les Trophees,"Anson, John",Dos Madres Press,Poetry,Apr,2013,French,France,Undirected
Devil's Sanctuary,"Smith, Neil",Grand Central,Fiction,Sept,2013,Swedish,Sweden,Undirected
Miguel Hernandez,"Share, Don",New York Review Books,Poetry,Apr,2013,Spanish,Spain,Undirected
"Life's Good, Brother","Blasing, Mutlu Konuk",Persea,Fiction,Jan,2013,Turkish,Turkey,Undirected
Summer of Dead Toys,"McGloughlin, Laura",Crown,Fiction,June,2013,Spanish,Spain,Undirected
Rainbow Troops,"Kilbane, Angie",Sarah Crichton Books,Fiction,Feb,2013,Indonesian,Indonesia,Undirected
Death of the Demon,"Bruce, Anne",Scribner,Fiction,June,2013,Norwegian,Norway,Undirected
Ring,"Kuntz, Jane",Dalkey Archive,Fiction,Apr,2013,French,France,Undirected
Cold Sea Stories,"Jones, Antonia Lloyd",Comma Press,Fiction,June,2013,Polish,Poland,Undirected
Hen Who Dreamed She Could Fly,"Kim, Chi-Young",Penguin,Fiction,Dec,2013,Korean,South Korea,Undirected
Magnolia & Lotus,"Haight, Ian",White Pine,Poetry,June,2013,Korean,South Korea,Undirected
Short Tale of Shame,"Rodel, Angela",Open Letter,Fiction,May,2013,Bulgarian,Bulgaria,Undirected
Black Skies,"Cribb, Victoria",Minotaur,Fiction,Sept,2013,Icelandic,Iceland,Undirected
Daybreak,"Arnadottir, Bjorg",AmazonCrossing,Fiction,May,2013,Icelandic,Iceland,Undirected
Bullfight,"Emmerich, Michael",Pushkin Press,Fiction,Dec,2013,Japanese,Japan,Undirected
Gray Men,"Lloyd-Davies, Jonathan",Vertical,Fiction,Feb,2013,Japanese,Japan,Undirected
Strangled in Pais,"Higgins, Jennifer",Minotaur,Fiction,Sept,2013,French,France,Undirected
Mehlis Report,"Abu-Zeid, Kareem James",New Directions,Fiction,June,2013,Arabic,Lebanon,Undirected
"Me on the Floor, Bleeding","Beard, Susan",Stockholm Text,Fiction,July,2013,Swedish,Sweden,Undirected
No One Writes Back,"Jung, Yewon",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
When Adam Opens His Eyes,"Hwang, Sun-ae",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Strange Bird,"Norlen, Paul",Stockholm Text,Fiction,Sept,2013,Swedish,Sweden,Undirected
Her Not All Her,"Searls, Damion",Sylph Editions,Fiction,Mar,2013,German,Austria,Undirected
King's Hounds,"Chace, Tara",AmazonCrossing,Fiction,Oct,2013,Danish,Denmark,Undirected
Saving Mozart,"Curtis, Howard",Europa Editions,Fiction,Nov,2013,French,France,Undirected
Cusanus Game,"Benjamin, Ross",Tor,Fiction,Oct,2013,German,Germany,Undirected
Dark Road,"Drew, Flora",Penguin,Fiction,June,2013,Chinese,China,Undirected
Tongwan City,"Mu, Eric",CN Times Books,Fiction,Oct,2013,Chinese,China,Undirected
Awakening to the Great Sleep War,"Snook, Jean",Dalkey Archive,Fiction,Jan,2013,German,Austria,Undirected
My Beautiful Bus,"Lamb, Eric",Dalkey Archive,Fiction,Jan,2013,French,France,Undirected
My Son's Girlfriend,"Yu, Young-nan",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
"Most Ambiguous Sunday, and Other Stories","Jung, Yewon",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Killer's Art,"Nunnally, Tiina",Stockholm Text,Fiction,Oct,2013,Swedish,Sweden,Undirected
Death of a Nightingale,"Dyssegaard, Elisabeth",Soho Press,Fiction,Nov,2013,Danish,Denmark,Undirected
Fall of the Stone City,"Hodgson, John",Grove,Fiction,Feb,2013,French,Albania,Undirected
Little Grey Lies,"Fagan, Teresa Lavender",Seagull Books,Fiction,July,2013,French,France,Undirected
Summer Death,"Smith, Neil",Atria,Fiction,June,2013,Swedish,Sweden,Undirected
18% Gray,"Rodel, Angela",Open Letter,Fiction,Jan,2013,Bulgarian,Bulgaria,Undirected
Back to Delphi,"Matsoukas, Konstantine",Europa Editions,Fiction,Mar,2013,Greek,Greece,Undirected
Fireflies in Manhattan,"McGlynn, John",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Javanese Gentry,"Zhukov, Vladislav",Lontar,Fiction,Jan,2013,Indonesian,Indonesia,Undirected
Fire Witness,"Wideburg, Laura",FSG,Fiction,July,2013,Swedish,Sweden,Undirected
Cousin K,"Nicholson-Smith, Donald",University of Nebraska,Fiction,Apr,2013,French,Algeria,Undirected
Bleiberg Project,"John, Simon",Le French,Fiction,Apr,2013,French,France,Undirected
Village Indian,"McLaughlin, Donal",Seagull Books,Fiction,Aug,2013,German,Iraq,Undirected
Noble V: Greylancer,"Nieda, Takami",Viz Media,Fiction,May,2013,Japanese,Japan,Undirected
Anatomy of a Night,"Schmidt, Bradley",Frisch & Co.,Fiction,Apr,2013,German,Austria,Undirected
Stingray,"Vinciguerra, Inrae You",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
House with a Sunken Courtyard,"Suh, Ji-moon",Dalkey Archive,Fiction,Nov,2013,Korean,South Korea,Undirected
Lily la Tigresse,"Bilu, Dalya",Dalkey Archive,Fiction,Nov,2013,Hebrew,Israel,Undirected
Goddess Chronicle,"Copeland, Rebecca",Grove,Fiction,Aug,2013,Japanese,Japan,Undirected
I Hear Them Cry,"Mahtani, Raj",AmazonCrossing,Fiction,Nov,2013,Japanese,Japan,Undirected
My Struggle: Book Two,"Bartlett, Don",Archipelago,Fiction,May,2013,Norwegian,Norway,Undirected
