Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Rome Noir,"Jakubowski, Maxim",Akashic Books,Fiction,Feb,2009,Italian,Italy,Undirected
First Execution,"Shugaar, Antony",Europa Editions,Fiction,Feb,2009,Italian,Italy,Undirected
Awkward Age,"Alpin, Hugh",Hesperus,Fiction,Nov,2009,Russian,Russia,Undirected
Bachelors,"Bryer, David",Pushkin Press,Fiction,May,2009,German,Austria,Undirected
Carsten the Trustee and Other Short Fiction,"Jackson, Denis",Dufour Editions,Fiction,Apr,2009,German,Germany,Undirected
Lost Souls,"Fulton, Bruce",Columbia University Press,Fiction,Dec,2009,Korean,South Korea,Undirected
Natural Selection,"Luna, Oscar",Aflame Books,Fiction,Aug,2009,Spanish,Argentina,Undirected
Assembly,"Teref, Steven",Host Publications,Poetry,Nov,2009,Serbian,Serbia and Montenegro,Undirected
Dark Things,"Simic, Charles",BOA Editions,Poetry,July,2009,Serbian,Serbia and Montenegro,Undirected
Salvation Army,"Stock, Frank",Semiotext(e),Fiction,Mar,2009,French,Morocco,Undirected
Hedgehog,"O'Rourke, Brian",American University at Cairo,Fiction,May,2009,Arabic,Syrian Arab Republic,Undirected
Mind at Peace,"Goknar, Erdag",Archipelago,Fiction,Jan,2009,Turkish,Turkey,Undirected
Jerusalem,"Kushner, Anna",Dalkey Archive,Fiction,Oct,2009,Portuguese,Portugal,Undirected
Naked Eye,"Bernofsky, Susan",New Directions,Fiction,May,2009,German,Japan,Undirected
Mountain Tasting,"Stevens, John",White Pine,Poetry,June,2009,Japanese,Japan,Undirected
Our Circus Presents,"Blyth, Alistair Ian",Dalkey Archive,Fiction,Nov,2009,Romanian,Romania,Undirected
Rat Killer,"??, ??",Alma,Fiction,Nov,2009,Russian,Russia,Undirected
Darkest Room,"Delargy, Marlaine",Delta,Fiction,Oct,2009,Swedish,Sweden,Undirected
Tante Jolesch or The Decline of the West in Anecdotes,"Bauer, Maria",Ariadne Books,Fiction,June,2009,German,Austria,Undirected
Last Reader,"Zatz, Asa",Texas Tech University Press,Fiction,Oct,2009,Spanish,Mexico,Undirected
Running Away,"Smith, Matthew",Dalkey Archive,Fiction,Nov,2009,French,France,Undirected
Blue Notebook,"Fischman, Sheila",Talonbooks,Fiction,Nov,2009,French,Quebec,Undirected
Collector of Worlds,"Hobson, Will",Ecco,Fiction,Apr,2009,German,Bulgaria,Undirected
Gray Earth,"??, ??",Milkweed,Fiction,Nov,2009,German,Mongolia,Undirected
Necessary Marriage,"Camiller, Patrick",Dalkey Archive,Fiction,July,2009,Romanian,Romania,Undirected
Autobiographical Poems,"Borrelli, Joan",Bordighera Press,Poetry,Dec,2009,Italian,Italy,Undirected
Brecht at Night,"Dickens, Eric",Dalkey Archive,Fiction,July,2009,Estonian,Estonia,Undirected
Best of Contemporary Mexican Fiction,"various, various",Dalkey Archive,Fiction,Feb,2009,Spanish,Mexico,Undirected
And What Have You Done?,"Ardemagni, Enrica",Latin American Literary Review Press,Fiction,Mar,2009,Spanish,Peru,Undirected
Lightwall,"Cotter, Sean",Zephyr Press,Poetry,June,2009,Romanian,Romania,Undirected
My Bird,"Kousha, Mahnaz",Syracuse University Press,Fiction,Nov,2009,Farsi,"Iran, Islamic Republic of",Undirected
Book of Fathers,"Sherwood, Peter",Other Press,Fiction,Oct,2009,Hungarian,Hungary,Undirected
Chalk Circle Man,"Reynolds, Sian",Penguin,Fiction,June,2009,French,France,Undirected
Informers,"McLean, Anne",Riverhead,Fiction,July,2009,Spanish,Colombia,Undirected
Junction: Selected Poems,"Hinsey, Ellen",Bloodaxe,Poetry,June,2009,Lithuanian,Lithuania,Undirected
Been Here a Thousand Years,"Harss, Marina",FSG,Fiction,June,2009,Italian,Italy,Undirected
Beyond Suspicion,"Coverdale, Linda",New Press,Fiction,Mar,2009,French,France,Undirected
"Love, Anger, Madness","Rejouis, Rose",Modern Library,Fiction,Aug,2009,French,Haiti,Undirected
Season of Ash,"MacAdam, Alfred",Open Letter,Fiction,Oct,2009,Spanish,Mexico,Undirected
Country Where No One Ever Dies,"Elsie, Robert",Dalkey Archive,Fiction,Nov,2009,Albanian,Albania,Undirected
Invitation for Me to Think,"Ostashevsky, Eugene",Green Integer,Poetry,Oct,2009,Russian,Russia,Undirected
In the United States of Africa,"Ball, David",University of Nebraska,Fiction,Mar,2009,French,Djibouti,Undirected
Penwoman,"Death, Sarah",Norvik Press,Fiction,Dec,2009,Swedish,Sweden,Undirected
Joseph's Picture,"??, ??",MacAdam Cage,Fiction,Nov,2009,German,Iraq,Undirected
Tanners,"Bernofsky, Susan",New Directions,Fiction,May,2009,German,Switzerland,Undirected
Who Ate Up All the Shinga?,"Young-nan, Yu",Columbia University Press,Fiction,Aug,2009,Korean,South Korea,Undirected
Popular Turkish Love Lyrics and Folk Legends,"Halman, Talat",Syracuse University Press,Poetry,Nov,2009,Turkish,Turkey,Undirected
Beyond the Blossoming Fields,"Isozaki, Anna",Alma,Fiction,Apr,2009,Japanese,Japan,Undirected
Language Death Night Outside Poem: A Novel,"Waldrop, Rosmarie",Burning Deck Press,Fiction,Dec,2009,German,Germany,Undirected
Franziska,"Bell, Anthea",Pushkin Press,Fiction,June,2009,German,Austria,Undirected
Mad Desire to Dance,"Temerson, Catherine",Knopf,Fiction,Feb,2009,French,Romania,Undirected
Woman from Shanghai,"Huang, Wen",Pantheon,Fiction,Aug,2009,Chinese,China,Undirected
Feathered Serpent,"Howard-Gibbon, John",Atria,Fiction,Feb,2009,Chinese,China,Undirected
Five Spice Street,"Gernant, Karen",Yale University Press,Fiction,Mar,2009,Chinese,China,Undirected
Canceled Memories,"Sinno, Nadine",Syracuse University Press,Fiction,Apr,2009,Arabic,Lebanon,Undirected
In Such Hard Times,"Pine, Red",Copper Canyon,Poetry,July,2009,Chinese,China,Undirected
Artificial Snow,"Rose, Sue",Pushkin Press,Fiction,Apr,2009,French,France,Undirected
Purgatory,"Deeny, Anna",University of California Press,Poetry,Nov,2009,Spanish,Chile,Undirected
Wondrak and Other Stories,"Bell, Anthea",Pushkin Press,Fiction,Nov,2009,German,Austria,Undirected
